id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,estimated_diameter_mean_km,estimated_diameter_min_m,estimated_diameter_max_m,relative_velocity_km_s,relative_velocity_km_h,miss_distance_km,miss_distance_astronomical,miss_distance_lunar,orbiting_body,close_approach_date,is_sentry_object,is_potentially_hazardous_asteroid
3986698,3986698,(2020 BB),1.899517067034284,-0.7362946820725284,-0.7362946821691833,-0.7362946821393154,5.0647145883,11.3250461062,-0.9788810635669893,25012.9557617277,1.0987376083027218,0.4266594943,165.9705432827,Earth,2023-09-27,True,0
2667255,2667255,667255 (2011 EG17),-0.9608033029239798,0.4963273412444448,0.49632734104242043,0.4963273411048494,194.3367683899,434.5502246474,-0.17509922546408532,45665.0520154787,-0.699313921257324,0.1853086653,72.0850708017,Earth,2023-09-27,False,1
2350751,2350751,350751 (2002 AW),-0.9102420842631012,0.41730546443338595,0.41730546428823934,0.4173054643330922,182.2027705911,407.4177807305,-1.2364511790524386,18395.0371111229,-1.2943283359092344,0.1054404191,41.0163230299,Earth,2023-09-24,False,1
3669052,3669052,(2014 HM4),1.285559411866474,-0.6971179963676126,-0.6971179961730211,-0.6971179962331532,11.0803882126,24.7765012606,0.6733921710376035,67465.9004056834,1.3066554138025666,0.4545681131,176.8269959959,Earth,2023-09-24,False,0
3797715,3797715,(2018 BX),2.0800928479659926,-0.743078482840279,-0.7430784828005389,-0.7430784828128192,4.0230457983,8.9958038817,-1.1498189061072486,20620.9371686873,-0.08514378178927935,0.2677481671,104.1540370019,Earth,2023-09-24,False,0
3837650,3837650,(2019 AV4),-1.9864737386160842,3.9112880296318813,3.9112880293874333,3.9112880294629715,718.7121331801,1607.0891860447,-0.6247269006019087,34112.4719681167,-0.4720946311860053,0.2158081049,83.9493528061,Earth,2023-09-24,False,0
3840866,3840866,(2019 GJ4),0.9677460374266673,-0.661060582265927,-0.6610605824881409,-0.6610605824194731,16.617090174,37.1569432173,-1.2427187533592026,18234.0001959046,-1.5786875926793622,0.0672711335,26.1684709315,Earth,2023-09-24,False,0
3574830,3574830,(2011 PU1),0.8160623814440328,-0.6379681265114415,-0.6379681262755322,-0.6379681263484323,20.1629919443,45.0858206172,-1.3211312048732755,16219.2974253956,0.6186349982549108,0.3622157556,140.9019289284,Earth,2023-09-25,False,0
3645088,3645088,(2013 OH),-0.7874505532295394,0.2453299775215402,0.24532997758716055,0.24532997756688285,155.7955241278,348.36938254,-0.02873470746332103,49425.6919937126,-0.20111534992929184,0.2521814085,98.0985679065,Earth,2023-09-25,False,0
3714590,3714590,(2015 FU284),1.7911715984752585,-0.7314080383983337,-0.731408038425395,-0.7314080384170331,5.8150703965,13.0028927004,0.595641599354988,65468.2037497517,1.2664695918473627,0.4491740066,174.7286885674,Earth,2023-09-25,False,0
3738971,3738971,(2015 YE2),0.6788247879359334,-0.6128561033226557,-0.61285610320779,-0.6128561032432857,24.0190030115,53.7081234856,-1.076330796823034,22509.1155705117,0.1136485095817217,0.2944318764,114.5339999196,Earth,2023-09-25,False,0
3767316,3767316,(2017 BN91),0.4765799132924203,-0.5668373409730599,-0.5668373407927252,-0.5668373408484517,31.0852938133,69.5088300671,-1.1389106145191858,20901.2110901841,0.4532525597232414,0.3400166206,132.2664654134,Earth,2023-09-25,False,0
3092341,3092341,(2001 SD270),-0.4226874757474876,-0.13204509347390533,-0.13204509339254156,-0.13204509341768428,97.8486811942,218.7963026589,0.5026339789957693,63078.4976913641,-0.3381957991711598,0.2337812239,90.9408960971,Earth,2023-09-30,False,0
3433064,3433064,(2008 UN3),-0.44074505384065876,-0.11720202495296242,-0.11720202528843748,-0.11720202518476994,100.1278697699,223.8927232478,-0.2601578020571708,43479.585975254,1.5204924121711174,0.4832712598,187.9925200622,Earth,2023-09-30,False,0
3471589,3471589,(2009 UG),0.057644101530856445,-0.4238973388922769,-0.4238973385631107,-0.4238973386648286,53.0340723319,118.5877908577,-0.6906782137264881,32417.9414348239,-1.9628767055026197,0.0157017767,6.1079911363,Earth,2023-09-30,False,0
3596035,3596035,(2012 BB14),0.5957599287073473,-0.5953787800810837,-0.5953787800225833,-0.595378780040661,26.7026877056,59.7090248917,-1.4679556633518462,12446.839893455,-0.8527394647221544,0.1647144935,64.0739379715,Earth,2023-09-30,False,0
3653047,3653047,(2013 US1),0.8160623814440328,-0.6379681265114415,-0.6379681262755322,-0.6379681263484323,20.1629919443,45.0858206172,0.6453148984394924,66744.4925451625,0.7663928636219617,0.3820491601,148.6171232789,Earth,2023-09-30,False,0
3721879,3721879,(2015 LB40),-1.2425015211774455,1.0433067885008362,1.043306788419187,1.0433067884444183,278.3267680719,622.3575733667,-0.8235336543351155,29004.3990812652,1.4624159927583855,0.4754757146,184.9600529794,Earth,2023-09-30,False,0
3728898,3728898,(2015 TF),-0.43352202260339057,-0.12318029672494799,-0.12318029651802394,-0.123180296581967,99.2098919421,221.8400624229,-0.33126771591638676,41652.5121149404,1.3969366984147582,0.4666864882,181.5410439098,Earth,2023-09-30,False,0
3761646,3761646,(2016 TZ93),0.2887811011234436,-0.5120620569742166,-0.5120620570613099,-0.5120620570343966,39.496169372,88.3161195666,-0.9926375394843018,24659.5015638544,-0.2618672928628923,0.2440267302,94.9263980478,Earth,2023-09-30,False,0
3762122,3762122,(2016 UV41),0.2057162418948575,-0.4833228410642996,-0.4833228409480545,-0.4833228409839762,43.9091445969,98.1838321526,-0.8155566694677515,29209.357008184,-0.5887653473030197,0.2001475003,77.8573776167,Earth,2023-09-30,False,0
3801988,3801988,(2018 FA1),-0.06875894512134004,-0.3634910515754513,-0.3634910515749029,-0.3634910515750724,62.3096019112,139.3285055244,0.9282355848923519,74013.7601150888,-1.4069760859078433,0.0903198136,35.1344074904,Earth,2023-09-30,False,0
3826650,3826650,(2018 PE9),0.2743350386489072,-0.5072800499020738,-0.5072800500610956,-0.5072800500119552,40.2304579834,89.9580388169,-1.0777243738746591,22473.3094770764,1.2092924841694541,0.4414991752,171.7431791528,Earth,2023-09-30,False,0
3989291,3989291,(2020 BD13),-0.014586210841826711,-0.3905756054826204,-0.39057560572716765,-0.39057560565159877,58.1507039646,130.0289270043,2.19820373664285,106643.8884235018,1.3107306584528113,0.4551151295,177.0397853755,Earth,2023-09-30,False,0
54051300,54051300,(2020 QG3),-0.7657814595177349,0.21767908529969218,0.21767908507681968,0.21767908514569112,151.5496635722,338.8753497147,-0.12294949964136215,47004.9692746658,-1.653330924841592,0.0572518266,22.2709605474,Earth,2023-09-30,False,1
2679786,2679786,679786 (2020 QG3),-0.7657814595177349,0.21767908529969218,0.21767908507681968,0.21767908514569112,151.5496635722,338.8753497147,-0.12294946883064696,47004.9700662263,-1.6533308950417933,0.0572518306,22.2709621034,Earth,2023-09-30,False,1
2252399,2252399,252399 (2001 TX44),-1.4194657864905194,1.5021467097291439,1.5021467094047414,1.502146709504987,348.7827331593,779.9019007224,-0.1065803416772868,47425.552833141,1.0141872801708416,0.4153103803,161.5557379367,Earth,2023-10-01,False,1
3342645,3342645,(2006 SG7),-0.18071592929899888,-0.30122167501713215,-0.30122167491393503,-0.3012216749458247,71.871213318,160.7089186045,-0.38208515775032204,40346.826106311,0.35241304998568856,0.3264810245,127.0011185305,Earth,2023-10-01,False,0
3451020,3451020,(2009 EG3),-0.7332778189500274,0.17760923796578768,0.17760923814633392,0.1776092380905421,145.3968429372,325.1172245215,0.8147543076946612,71098.0109047015,-1.0788666428310851,0.1343616471,52.2666807219,Earth,2023-10-01,False,0
3606252,3606252,(2012 OO),-0.9752493653985161,0.5198567071724781,0.5198567069331264,0.5198567070070902,197.9497586642,442.6291165029,-0.6294262234362322,33991.7291708756,-0.8244616602039758,0.1685101976,65.5504668664,Earth,2023-10-01,False,1
3740047,3740047,(2016 AM165),0.49102597576695667,-0.5705323047019333,-0.5705323050853811,-0.5705323049668893,30.5179232594,68.2401509401,-1.1060032412620253,21746.7219087179,1.3813936605586137,0.4646001603,180.7294623567,Earth,2023-10-01,False,0
3888755,3888755,(2019 UQ12),0.16598957008988183,-0.4684640593392247,-0.46846405901310595,-0.4684640591138822,46.1907460282,103.2856480504,0.558603426572103,64516.5575776706,0.5157016615369182,0.348399107,135.527252623,Earth,2023-10-01,False,0
2488474,2488474,488474 (1999 HD1),-1.0908178651948097,0.7245421564762232,0.7245421565187289,0.7245421565055938,229.3796979965,512.9085973785,0.4653732086180205,62121.1321729156,0.5530353127245696,0.3534103692,137.4766336188,Earth,2023-10-02,False,0
3423321,3423321,(2008 PW4),-0.3323995852816334,-0.2013436079175912,-0.20134360787105532,-0.20134360788543562,87.2077289095,195.0024100049,-1.1895137021587825,19601.0326250889,-1.1749968710115422,0.1214581736,47.2472295304,Earth,2023-10-02,False,0
3761035,3761035,(2016 TB57),0.9966381623757413,-0.6649749232424268,-0.6649749232645376,-0.6649749232577054,16.0160337979,35.8129403019,-0.0900409460914181,47850.5104193084,0.6495404640922847,0.3663641683,142.5156614687,Earth,2023-10-02,False,0
3781908,3781908,(2017 SN17),-0.20599653862943818,-0.2858874816004272,-0.2858874815902444,-0.28588748159339106,74.2258153001,165.9739686963,-0.1991854830800269,45046.1879319467,-0.6763297000840707,0.1883938165,73.2851946185,Earth,2023-10-02,False,0
