id,neo_reference_id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,estimated_diameter_mean_km,estimated_diameter_min_m,estimated_diameter_max_m,relative_velocity_km_s,relative_velocity_km_h,miss_distance_km,miss_distance_astronomical,miss_distance_lunar,orbiting_body,close_approach_date,is_sentry_object,is_potentially_hazardous_asteroid
3989357,3989357,(2020 CD),28.3,0.0058150704,0.0130028927,0.009408981549999999,5.8150703965,13.0028927004,7.7641311568,27950.8721643486,71639992.14908734,0.4788837712,186.2857869968,Earth,2023-07-06,False,0
3172331,3172331,(2004 BM11),21.96,0.1077841687,0.2410127282,0.17439844845,107.7841687222,241.0127281611,10.7485267496,38694.6962985226,30698757.527771976,0.2052085202,79.8261143578,Earth,2023-07-03,False,0
3412893,3412893,(2008 KD6),19.6,0.3195618867,0.7145621017,0.5170619942,319.5618867213,714.5621017269,23.5306692573,84710.4093264294,56346094.014218695,0.3766503762,146.5169963418,Earth,2023-07-03,False,0
3788015,3788015,(2017 UX4),22.28,0.0930154254,0.2079888141,0.15050211975,93.0154253961,207.9888141418,18.4238272497,66325.7780988041,67936665.13256933,0.454128559,176.656009451,Earth,2023-07-03,False,0
3892275,3892275,(2019 VU),27.3,0.0092162655,0.0206081961,0.014912230799999999,9.216265485,20.6081961232,24.8392527591,89421.3099328716,48869599.78173935,0.3266730989,127.0758354721,Earth,2023-07-03,False,0
54376647,54376647,(2023 PB),18.93,0.4350658314,0.9728367737,0.7039513025499999,435.0658313955,972.8367736878,19.3060029505,69501.6106216963,29021612.052295435,0.1939974951,75.4650255939,Earth,2023-07-03,False,0
2756994,2756994,756994 (2023 PB),18.93,0.4350658314,0.9728367737,0.7039513025499999,435.0658313955,972.8367736878,19.3060030223,69501.610880271,29021611.962536715,0.1939974945,75.4650253605,Earth,2023-07-03,False,0
3448963,3448963,(2009 DB43),26.5,0.0133215567,0.0297879063,0.0215547315,13.3215566698,29.7879062798,5.2456811869,18884.4522728365,39712835.00419873,0.2654639067,103.2654597063,Earth,2023-07-02,False,0
3542541,3542541,(2010 OH126),21.3,0.1460679643,0.3266178974,0.23634293085000002,146.0679642714,326.6178974458,11.6112745339,41800.5883221458,9823606.588053128,0.0656667544,25.5443674616,Earth,2023-07-02,False,0
3595924,3595924,(2012 BT1),27.4,0.0088014652,0.0196806745,0.01424106985,8.801465209,19.6806745089,15.4594831034,55654.1391722749,67652110.47626708,0.4522264286,175.9160807254,Earth,2023-07-02,False,0
3753093,3753093,(2016 JH24),20.64,0.1979497587,0.4426291165,0.3202894376,197.9497586642,442.6291165029,11.8633627506,42708.1059021139,65681712.33537204,0.4390551305,170.7924457645,Earth,2023-07-02,False,0
3842662,3842662,(2019 LC),25.87,0.0178055329,0.039814382,0.02880995745,17.8055329183,39.8143819809,11.8061500119,42502.1400427064,41962188.68223724,0.2804999074,109.1144639786,Earth,2023-07-02,False,0
3013648,3013648,(1998 MS2),20.4,0.2210828104,0.4943561926,0.3577195015,221.0828103591,494.3561926196,22.2050148712,79938.0535361414,73530986.97190039,0.4915242909,191.2029491601,Earth,2023-07-08,False,0
3740663,3740663,(2016 AO193),20.8,0.1838886721,0.411187571,0.29753812155,183.8886720703,411.1875710413,11.9358417751,42969.0303904817,62735871.65027438,0.4193634017,163.1323632613,Earth,2023-07-08,False,0
3746619,3746619,(2016 EB156),21.18,0.1543671822,0.3451755128,0.2497713475,154.3671821772,345.1755128432,11.9109539532,42879.4342316557,45860627.25464363,0.3065593598,119.2515909622,Earth,2023-07-08,False,0
3799311,3799311,(2018 CD3),28.6,0.0050647146,0.0113250461,0.00819488035,5.0647145883,11.3250461062,5.6128471573,20206.2497663165,67309045.98367786,0.4499331841,175.0240086149,Earth,2023-07-08,False,0
3837653,3837653,(2019 AY4),22.5,0.0840533402,0.1879489824,0.1360011613,84.0533402073,187.9489824394,26.4466291765,95207.8650353741,55501044.7583342,0.3710015708,144.3196110412,Earth,2023-07-08,False,0
3394541,3394541,(2007 VK184),22.06,0.102933082,0.2301653685,0.16654922525,102.9330820202,230.1653685307,12.2382760485,44057.7937744963,34038515.95820156,0.2275334265,88.5105029085,Earth,2023-07-15,False,0
3761354,3761354,(2016 UR5),26.7,0.0121494041,0.0271668934,0.01965814875,12.14940408,27.1668934089,24.9800484423,89928.1743923801,59611827.97782127,0.3984804595,155.0088987455,Earth,2023-07-15,False,0
3767933,3767933,(2017 BU93),23.17,0.061738344,0.1380511341,0.09989473905,61.7383440472,138.0511341077,17.8523099109,64268.3156793134,53397747.041205995,0.3569418939,138.8503967271,Earth,2023-07-15,False,0
3780807,3780807,(2017 QR16),22.82,0.0725362295,0.1621959399,0.1173660847,72.536229467,162.1959399198,8.1268874954,29256.7949833867,19533909.469743762,0.1305761203,50.7941107967,Earth,2023-07-15,False,0
3824107,3824107,(2018 JB3),17.67,0.777239702,1.7379608086,1.2576002553,777.2397020308,1737.9608085525,20.0123290652,72044.384634571,30834065.614752345,0.2061129989,80.1779565721,Earth,2023-07-15,False,0
3838099,3838099,(2019 CW),23.85,0.0451393163,0.1009345797,0.073036948,45.1393162824,100.9345796654,15.3807439237,55370.6781253625,20862652.247117363,0.1394582172,54.2492464908,Earth,2023-07-15,False,0
3674757,3674757,(2014 MN67),20.7,0.1925550782,0.4305662442,0.31156066120000003,192.5550781879,430.566244241,4.3000543274,15480.1955787749,55160210.78494647,0.3687232364,143.4333389596,Earth,2023-07-15,False,0
2007236,2007236,7236 (1987 PA),18.32,0.5761757511,1.2883681464,0.93227194875,576.1757510611,1288.3681463596,11.5978866837,41752.3920614496,69320464.89275222,0.4633786891,180.2543100599,Earth,2023-07-12,False,0
3576729,3576729,(2011 OB57),26.0,0.0167708462,0.0375007522,0.0271357992,16.7708462163,37.5007521798,16.2205861866,58394.110271598,46539641.63440102,0.3110982906,121.0172350434,Earth,2023-07-12,False,0
3803910,3803910,(2018 HP),26.27,0.0148099972,0.0331161605,0.02396307885,14.8099972066,33.1161605006,10.8427938487,39034.0578551936,63399639.82294987,0.4238004179,164.8583625631,Earth,2023-07-12,False,0
3825041,3825041,(2018 KC3),23.23,0.0600558028,0.1342888574,0.0971723301,60.0558027725,134.2888574426,7.8737745515,28345.5883854203,30240930.21103543,0.2021481336,78.6356239704,Earth,2023-07-12,False,0
3831884,3831884,(2018 UY),20.72,0.1907897226,0.4266187892,0.3087042559,190.7897226199,426.6187891865,16.3829150353,58978.4941269914,2849113.589594547,0.0190451481,7.4085626109,Earth,2023-07-12,False,1
3994620,3994620,(2020 DS2),21.78,0.1170994827,0.2618424035,0.18947094309999998,117.09948272,261.8424034921,24.5026685681,88209.6068452824,35065958.34802149,0.2344014547,91.1821658783,Earth,2023-07-12,False,0
2808862,2808862,808862 (2018 UY),20.76,0.1873074177,0.4188321187,0.3030697682,187.3074177315,418.8321187375,16.3829157915,58978.4968494533,2849113.963589222,0.0190451506,7.4085635834,Earth,2023-07-12,False,1
3459175,3459175,(2009 HK73),26.3,0.0146067964,0.0326617897,0.023634293049999998,14.6067964271,32.6617897446,7.4577391555,26847.8609598576,71417066.50450072,0.4773936053,185.7061124617,Earth,2023-07-11,False,0
3478009,3478009,(2009 WD11),21.99,0.1063053145,0.2377059096,0.17200561204999998,106.3053144865,237.7059095613,12.2897071901,44242.9458842084,24705435.520033404,0.1651456369,64.2416527541,Earth,2023-07-11,False,0
3623954,3623954,(2013 AX60),20.82,0.1822027706,0.4074177807,0.29481027565,182.2027705911,407.4177807305,14.7384282116,53058.3415618925,38864138.342806615,0.2597907199,101.0585900411,Earth,2023-07-11,False,0
3703783,3703783,(2015 AF45),25.12,0.0251509837,0.0562393094,0.04069514655,25.1509837491,56.239309364,7.0082983219,25229.8739589866,66851721.04650836,0.4468761557,173.8348245673,Earth,2023-07-11,False,0
3837846,3837846,(2019 AB11),20.14,0.2492039814,0.5572370428,0.4032205121,249.2039814409,557.2370427654,22.065010273,79434.0369828871,39074238.258888155,0.2611951511,101.6049137779,Earth,2023-07-11,False,0
3337735,3337735,(2006 OE10),24.9,0.0278326768,0.0622357573,0.04503421705,27.8326768072,62.2357573367,4.6738794691,16825.9660889198,7967424.535969919,0.0532589437,20.7177290993,Earth,2023-07-14,False,0
2490684,2490684,490684 (2010 LL34),19.51,0.3330849243,0.744800533,0.53894272865,333.0849242994,744.8005330139,21.4205253583,77113.891289849,11548248.145592345,0.0771952712,30.0289604968,Earth,2023-07-13,False,0
3596144,3596144,(2012 BT23),18.93,0.4350658314,0.9728367737,0.7039513025499999,435.0658313955,972.8367736878,14.5067646557,52224.3527605812,23006733.649720494,0.1537905162,59.8245108018,Earth,2023-07-13,False,1
3619459,3619459,(2012 XJ16),23.7,0.0483676488,0.1081533507,0.07826049975,48.3676488219,108.1533506775,18.2090891757,65552.7210323414,57702125.71696792,0.3857148883,150.0430915487,Earth,2023-07-13,False,0
3694786,3694786,(2014 UV115),22.72,0.0759547566,0.1698399991,0.12289737785,75.9547566429,169.839999068,21.9422086909,78991.9512873606,11408753.367742794,0.0762628062,29.6662316118,Earth,2023-07-13,False,0
3836251,3836251,(2018 VB10),25.8,0.0183888672,0.0411187571,0.02975381215,18.388867207,41.1187571041,7.4216903368,26718.0852125734,39221938.18071147,0.2621824641,101.9889785349,Earth,2023-07-13,False,0
3989191,3989191,(2020 BM8),24.4,0.0350392641,0.0783501764,0.05669472025,35.0392641108,78.3501764334,9.9519766002,35827.1157608338,68268207.50745243,0.4563447829,177.5181205481,Earth,2023-07-13,False,0
2856955,2856955,856955 (2012 BT23),18.93,0.4350658314,0.9728367737,0.7039513025499999,435.0658313955,972.8367736878,14.5067648004,52224.3532813154,23006731.585269887,0.1537905024,59.8245054336,Earth,2023-07-13,False,1
2175729,2175729,175729 (1998 BB10),20.44,0.2170475943,0.4853331752,0.35119038475000003,217.0475943071,485.3331752235,19.2262791795,69214.6050461302,31006805.631970502,0.2072676946,80.6271331994,Earth,2023-07-10,False,1
3592227,3592227,(2012 AF3),24.64,0.0313729225,0.0701519874,0.05076245495,31.3729224956,70.151987353,7.1902557847,25884.9208248834,8732190.613900004,0.0583710892,22.7063536988,Earth,2023-07-10,False,0
3624757,3624757,(2013 BP18),22.8,0.0732073989,0.1636967205,0.1184520597,73.2073989347,163.696720474,11.7411298111,42268.0673200928,74008966.0641925,0.4947193838,192.4458402982,Earth,2023-07-10,False,0
3775251,3775251,(2017 MD),24.4,0.0350392641,0.0783501764,0.05669472025,35.0392641108,78.3501764334,25.5333312112,91919.9923603164,69278909.05787128,0.4631009055,180.1462522395,Earth,2023-07-10,False,0
3825565,3825565,(2018 NW),27.8,0.0073207399,0.016369672,0.01184520595,7.3207398935,16.3696720474,21.817098308,78541.5539089069,6911472.412396439,0.0462003397,17.9719321433,Earth,2023-07-10,True,0
3840113,3840113,(2019 ER2),25.9,0.0175612318,0.0392681082,0.02841467,17.561231848,39.2681081809,17.8023475258,64088.4510930031,71924938.48253283,0.4807885198,187.0267342022,Earth,2023-07-10,False,0
3261401,3261401,(2004 VZ),24.6,0.0319561887,0.0714562102,0.05170619945,31.9561886721,71.4562101727,19.6112692108,70600.569158848,64608028.07707171,0.4318779945,168.0005398605,Earth,2023-07-09,False,0
3723829,3723829,(2015 MQ116),23.5,0.0530340723,0.1185877909,0.0858109316,53.0340723319,118.5877908577,7.5624911845,27224.9682642464,33238075.08173534,0.2221828097,86.4291129733,Earth,2023-07-09,False,0
2499998,2499998,499998 (2011 PT),24.01,0.0419329075,0.0937648318,0.06784886965,41.9329075486,93.7648317729,2.4714281341,8897.1412827004,40800413.748106994,0.2727339216,106.0934955024,Earth,2023-07-16,False,0
3728932,3728932,(2015 TJ1),22.67,0.0777239702,0.1737960809,0.12576002555000002,77.7239702031,173.7960808552,7.8998911995,28439.6083180343,72347010.11316493,0.4836098944,188.1242489216,Earth,2023-07-16,False,0
3773664,3773664,(2017 FW128),27.38,0.0088829042,0.0198627775,0.01437284085,8.8829041639,19.8627775481,9.3210593988,33555.8138355517,17089015.86231613,0.1142330159,44.4366431851,Earth,2023-07-16,False,0
3879238,3879238,(2019 UZ),27.8,0.0073207399,0.016369672,0.01184520595,7.3207398935,16.3696720474,13.2031559002,47531.3612405472,26901526.551954556,0.1798255988,69.9521579332,Earth,2023-07-16,False,0
3766360,3766360,(2017 AE5),22.18,0.0973991073,0.217791025,0.15759506615,97.3991073414,217.7910249632,5.9550232716,21438.0837777541,62582088.36098709,0.4183354239,162.7324798971,Earth,2023-07-18,False,0
3773597,3773597,(2017 FQ127),26.3,0.0146067964,0.0326617897,0.023634293049999998,14.6067964271,32.6617897446,10.8617775262,39102.3990942973,56622594.11176313,0.3784986652,147.2359807628,Earth,2023-07-18,False,0
3893643,3893643,(2019 WL4),21.61,0.1266353563,0.283165265,0.20490031065,126.6353562929,283.1652650258,21.6584257913,77970.3328487488,73290796.55129258,0.4899187171,190.5783809519,Earth,2023-07-18,False,1
3388485,3388485,(2007 TN74),25.6,0.0201629919,0.0450858206,0.03262440625,20.1629919443,45.0858206172,13.2476513093,47691.5447136179,36047131.448071465,0.2409601918,93.7335146102,Earth,2023-07-17,False,0
3445605,3445605,(2009 CV),24.28,0.0370301078,0.0828018383,0.05991597305,37.0301078223,82.8018383048,17.5383525386,63138.0691390212,69938829.09461719,0.4675121985,181.8622452165,Earth,2023-07-17,False,0
3617076,3617076,(2012 VC26),28.7,0.0048367649,0.0108153351,0.007826050000000001,4.8367648822,10.8153350678,16.3137847782,58729.6252016143,54739887.23534489,0.365913547,142.340369783,Earth,2023-07-17,False,0
3736389,3736389,(2015 XU168),20.34,0.2272767323,0.5082062231,0.3677414777,227.2767322847,508.2062230927,18.0189645353,64868.2723270292,47773255.320718855,0.3193444888,124.2250061432,Earth,2023-07-17,False,0
3893405,3893405,(2019 WT1),26.8,0.0116025908,0.0259441818,0.0187733863,11.6025908209,25.9441817907,13.3881628696,48197.386330573,60348298.78550424,0.4034034628,156.9239470292,Earth,2023-07-17,False,0
3989284,3989284,(2020 BW12),26.1,0.0160160338,0.0358129403,0.025914487049999997,16.0160337979,35.8129403019,10.9753165333,39511.1395198429,21347432.716810316,0.1426987745,55.5098232805,Earth,2023-07-17,False,0
3486442,3486442,(2010 BK2),22.04,0.1038855101,0.2322950625,0.1680902863,103.8855101016,232.2950624645,15.6094943097,56194.1795149794,66773821.4712558,0.4463554292,173.6322619588,Earth,2023-07-22,False,0
3763271,3763271,(2016 VS),27.4,0.0088014652,0.0196806745,0.01424106985,8.801465209,19.6806745089,7.5570871503,27205.5137409842,43578714.21355088,0.2913057132,113.3179224348,Earth,2023-07-22,False,0
3781300,3781300,(2017 QX34),21.71,0.1209358264,0.2704207287,0.19567827755,120.9358263879,270.4207287184,25.189642518,90682.7130648389,72214091.08920868,0.4827213856,187.7786189984,Earth,2023-07-22,False,0
3843317,3843317,(2019 NB7),27.4,0.0088014652,0.0196806745,0.01424106985,8.801465209,19.6806745089,15.3285062548,55182.6225172595,14677971.914531276,0.0981161825,38.1671949925,Earth,2023-07-22,False,0
2666241,2666241,666241 (2010 BK2),22.04,0.1038855101,0.2322950625,0.1680902863,103.8855101016,232.2950624645,15.6094944539,56194.1800341494,66773821.42637644,0.4463554289,173.6322618421,Earth,2023-07-22,False,0
2293054,2293054,293054 (2006 WP127),18.48,0.5352479056,1.1968507018,0.8660493037000001,535.2479056134,1196.850701766,26.9251942518,96930.6993066553,27049407.756476734,0.1808141236,70.3366940804,Earth,2023-07-21,False,0
2524522,2524522,524522 Zoozve (2002 VE68),20.54,0.2072788434,0.4634895841,0.33538421375,207.2788433771,463.4895840887,14.0493135231,50577.5286830887,73207923.74444973,0.4893647466,190.3628864274,Earth,2023-07-21,False,1
3160748,3160748,(2003 SW130),29.1,0.0040230458,0.0089958039,0.00650942485,4.0230457983,8.9958038817,7.118487025,25626.5532900678,44037950.84694134,0.2943755205,114.5120774745,Earth,2023-07-21,False,0
3310464,3310464,(2006 AN),24.36,0.0356906927,0.079806815,0.05774875385,35.690692667,79.8068149676,21.0208382024,75675.0175287023,72811414.72465283,0.4867142475,189.3318422775,Earth,2023-07-21,False,0
3313974,3313974,(2006 BV39),29.1,0.0040230458,0.0089958039,0.00650942485,4.0230457983,8.9958038817,16.1527452685,58149.8829664888,42646209.20511632,0.2850723022,110.8931255558,Earth,2023-07-21,False,0
3557196,3557196,(2011 CC22),21.22,0.1515496636,0.3388753497,0.24521250665,151.5496635722,338.8753497147,19.7861404691,71230.1056885984,42343260.35375375,0.2830472142,110.1053663238,Earth,2023-07-21,False,1
3647194,3647194,(2013 RV9),23.57,0.0513517179,0.1148259319,0.0830888249,51.3517178663,114.8259319105,6.0577592314,21807.9332328771,51064842.055185266,0.3413473872,132.7841336208,Earth,2023-07-21,False,0
3752430,3752430,(2016 HD3),27.83,0.0072202956,0.0161450717,0.01168268365,7.2202955766,16.1450717269,7.8245976045,28168.5513762692,40302203.44379032,0.2694035914,104.7979970546,Earth,2023-07-21,False,0
3778084,3778084,(2017 OO1),24.5,0.0334622374,0.0748238376,0.0541430375,33.4622374455,74.8238376074,17.0259760613,61293.5138205652,68170544.5276746,0.4556919462,177.2641670718,Earth,2023-07-21,True,0
3837605,3837605,(2019 AE3),27.4,0.0088014652,0.0196806745,0.01424106985,8.801465209,19.6806745089,8.1098675091,29195.5230326799,29596479.087720495,0.1978402439,76.9598548771,Earth,2023-07-21,False,0
3843342,3843342,(2019 ON),25.15,0.0248058993,0.0554676771,0.0401367882,24.8058993152,55.4676771118,14.3829563758,51778.6429529315,54280405.68032168,0.3628421025,141.1455778725,Earth,2023-07-21,False,0
3358222,3358222,(2006 VX2),24.78,0.0294140602,0.0657718381,0.047592949149999994,29.4140601781,65.7718380526,14.3763310303,51754.7917090577,36535775.357556105,0.2442265746,95.0041375194,Earth,2023-07-20,False,0
3508107,3508107,(2010 CJ18),26.8,0.0116025908,0.0259441818,0.0187733863,11.6025908209,25.9441817907,13.6816195754,49253.8304714954,34800587.419458054,0.2326275596,90.4921206844,Earth,2023-07-20,False,0
3562865,3562865,(2011 GG60),22.16,0.0983003302,0.2198062205,0.15905327535,98.3003301856,219.8062205057,16.9540457065,61034.56454327,18196934.80029724,0.1216389966,47.3175696774,Earth,2023-07-20,False,0
3606221,3606221,(2012 NO),20.13,0.2503542548,0.5598091321,0.40508169345,250.3542547558,559.8091320902,20.5368544018,73932.675846489,63719847.96009178,0.4259408771,165.6910011919,Earth,2023-07-20,False,0
3655977,3655977,(2014 AT51),22.28,0.0930154254,0.2079888141,0.15050211975,93.0154253961,207.9888141418,18.6530385447,67150.9387609171,11293611.836587561,0.0754931326,29.3668285814,Earth,2023-07-20,False,0
3714176,3714176,(2015 FF37),19.02,0.4174024334,0.933340215,0.6753713242,417.4024333919,933.340215038,18.0624815501,65024.9335802603,60105117.57435982,0.4017778968,156.2916018552,Earth,2023-07-20,False,0
3736395,3736395,(2015 XD169),26.9,0.0110803882,0.0247765013,0.01792844475,11.0803882126,24.7765012606,13.8743443932,49947.6398155722,56018013.2143691,0.3744572915,145.6638863935,Earth,2023-07-20,False,0
3767039,3767039,(2017 BJ29),25.2,0.0242412481,0.0542050786,0.03922316335,24.2412481101,54.2050786336,22.9119265185,82482.9354664452,63295744.790385075,0.4231059225,164.5882038525,Earth,2023-07-20,False,0
3773919,3773919,(2017 GT6),22.79,0.0735453089,0.1644523102,0.11899880955,73.545308935,164.452310205,10.065866165,36237.1181940421,18691172.36861841,0.1249427707,48.6027378023,Earth,2023-07-20,False,0
3785685,3785685,(2017 TH2),28.8,0.0046190746,0.0103285648,0.0074738197,4.6190746028,10.328564805,9.3634222684,33708.3201663574,25635063.866146382,0.1713598186,66.6589694354,Earth,2023-07-20,False,0
3825135,3825135,(2018 LV2),25.3,0.0231502122,0.0517654482,0.0374578302,23.150212221,51.7654482198,7.0178276283,25264.1794620571,38768090.39171373,0.259148679,100.808836131,Earth,2023-07-20,False,0
3837457,3837457,(2018 YZ1),18.59,0.5088092249,1.1377320144,0.82327061965,508.8092248706,1137.7320143896,25.6217459132,92238.2852874404,73759076.71999963,0.4930489767,191.7960519363,Earth,2023-07-20,False,0
2088264,2088264,88264 (2001 KN20),17.01,1.0533070151,2.3552660868,1.70428655095,1053.307015051,2355.2660868313,7.4176310265,26703.4716954426,26138462.46395125,0.1747248304,67.9679590256,Earth,2023-07-19,False,0
2480820,2480820,480820 (1998 VF32),20.97,0.1700415193,0.3802243961,0.2751329577,170.0415192713,380.2243960879,15.5690854255,56048.7075319022,62052376.5599941,0.4147945192,161.3550679688,Earth,2023-07-19,False,1
3621812,3621812,(2012 YJ7),22.43,0.0868070458,0.1941064553,0.14045675055,86.8070457914,194.1064553155,19.3440343737,69638.5237451512,2686892.217490124,0.0179607652,6.9867376628,Earth,2023-07-19,False,0
3756912,3756912,(2016 PF1),23.6,0.0506471459,0.1132504611,0.0819488035,50.6471458835,113.2504610618,18.3744165309,66147.8995112778,71200920.11178993,0.4759487559,185.1440660451,Earth,2023-07-19,False,0
3840783,3840783,(2019 GE1),27.0,0.0105816886,0.023661375,0.0171215318,10.5816885933,23.6613750114,6.6741675876,24027.0033153763,30280396.28335076,0.202411948,78.738247772,Earth,2023-07-19,False,0
54195887,54195887,(2021 RM12),21.44,0.1369477737,0.3062245314,0.22158615255,136.9477737298,306.2245314272,5.405218231,19458.7856317182,17700726.534355205,0.1183220492,46.0272771388,Earth,2023-07-19,False,0
2886732,2886732,886732 (2021 RM12),21.44,0.1369477737,0.3062245314,0.22158615255,136.9477737298,306.2245314272,5.4052183068,19458.7859045662,17700726.534355205,0.1183220492,46.0272771388,Earth,2023-07-19,False,0
2523728,2523728,523728 (2014 ON344),22.6,0.0802703167,0.1794898848,0.12988010075,80.2703167283,179.4898847799,13.6880086445,49276.8311201485,48313000.50125487,0.3229524625,125.6285079125,Earth,2023-07-27,False,0
3763941,3763941,(2016 WP),21.93,0.1092835959,0.2443655492,0.17682457255,109.2835958696,244.36554919,22.0448231854,79361.3634674623,65533925.09327201,0.4380672338,170.4081539482,Earth,2023-07-27,False,0
3797901,3797901,(2018 BG5),24.08,0.0406027058,0.0907904103,0.06569655804999999,40.602705828,90.7904103018,8.3593287523,30093.5835083659,4124499.324594824,0.0275705752,10.7249537528,Earth,2023-07-27,False,0
3879527,3879527,(2019 UD4),23.17,0.061738344,0.1380511341,0.09989473905,61.7383440472,138.0511341077,11.8174035483,42542.6527737122,34194505.57671475,0.2285761527,88.9161234003,Earth,2023-07-27,False,0
3022036,3022036,(1999 RM45),19.76,0.2968622513,0.6638041738,0.48033321255,296.8622512601,663.8041737711,14.6883669601,52878.1210562671,51111600.57486948,0.3416599486,132.9057200054,Earth,2023-07-26,False,1
3445621,3445621,(2009 CS1),21.12,0.1586919792,0.3548460529,0.25676901605,158.691979174,354.846052917,10.9535482163,39432.7735787426,24435244.17410389,0.1633395193,63.5390730077,Earth,2023-07-26,False,0
3724114,3724114,(2015 NZ22),22.55,0.0821400526,0.1836707413,0.13290539695,82.1400525962,183.6707412805,18.9465672545,68207.6421162032,17580047.2042081,0.1175153577,45.7134741453,Earth,2023-07-26,False,0
3776011,3776011,(2017 MZ2),25.62,0.0199781365,0.0446724713,0.032325303900000005,19.978136523,44.6724713292,7.4227995669,26722.0784409637,34917656.80340419,0.2334101201,90.7965367189,Earth,2023-07-26,False,0
54106291,54106291,(2021 AS7),19.73,0.3009920165,0.6730386097,0.4870153131,300.992016548,673.0386096861,25.3010799175,91083.8877029824,55522032.696224354,0.3711418665,144.3741860685,Earth,2023-07-26,False,0
2612098,2612098,612098 (1999 RM45),19.82,0.2887719308,0.6457136672,0.467242799,288.7719307574,645.7136671674,14.6883688442,52878.1278392122,51111609.01218935,0.341660005,132.905741945,Earth,2023-07-26,False,1
2504074,2504074,504074 (2006 AD),16.64,1.2489785407,2.7928009194,2.02088973005,1248.9785406727,2792.8009193826,32.500278326,117001.0019737631,26288858.752743226,0.1757301675,68.3590351575,Earth,2023-07-29,False,0
3092476,3092476,(2001 VE2),25.0,0.02658,0.0594346868,0.043007343399999995,26.58,59.4346868419,5.724938449,20609.778416579,45187305.77694972,0.3020584837,117.5007501593,Earth,2023-07-29,False,0
3333078,3333078,(2006 JE42),20.01,0.2645787599,0.5916160926,0.42809742625,264.578759932,591.6160926106,19.3543585682,69675.6908456143,60920184.4400987,0.4072262823,158.4110238147,Earth,2023-07-29,False,0
3743122,3743122,(2016 CY137),26.5,0.0133215567,0.0297879063,0.0215547315,13.3215566698,29.7879062798,14.4426980094,51993.7128338029,72220312.64022517,0.4827629741,187.7947969249,Earth,2023-07-29,False,0
3772976,3772976,(2017 FF101),24.01,0.0419329075,0.0937648318,0.06784886965,41.9329075486,93.7648317729,3.8714304449,13937.1496016477,54802197.97951388,0.3663300686,142.5023966854,Earth,2023-07-29,False,0
3779048,3779048,(2017 OD20),22.67,0.0777239702,0.1737960809,0.12576002555000002,77.7239702031,173.7960808552,2.2816383644,8213.8981118133,36502853.78813902,0.2440065075,94.9185314175,Earth,2023-07-29,False,0
3802000,3802000,(2018 FQ1),26.93,0.0109283596,0.0244365549,0.01768245725,10.928359587,24.436554919,5.5630243878,20026.88779623,8726940.461692568,0.0583359941,22.6927017049,Earth,2023-07-29,False,0
3991653,3991653,(2020 DZ),28.6,0.0050647146,0.0113250461,0.00819488035,5.0647145883,11.3250461062,16.7070955321,60145.5439156738,28733904.531124216,0.1920742891,74.7168984599,Earth,2023-07-29,False,0
2584604,2584604,584604 (2017 OD20),22.67,0.0777239702,0.1737960809,0.12576002555000002,77.7239702031,173.7960808552,2.281639938,8213.903776711,36502860.29564637,0.244006551,94.918548339,Earth,2023-07-29,False,0
2141851,2141851,141851 (2002 PM6),17.81,0.7287104149,1.6294460236,1.17907821925,728.7104148984,1629.446023625,26.2045292056,94336.3051402835,25882988.15255809,0.1730170901,67.3036480489,Earth,2023-07-28,False,1
2509192,2509192,509192 (2006 OD7),19.26,0.3737274319,0.8356799428,0.60470368735,373.7274319137,835.6799428155,16.507385108,59426.5863889793,29487493.91283001,0.197111723,76.676460247,Earth,2023-07-28,False,0
3644833,3644833,(2013 NO11),23.06,0.0649463841,0.1452245297,0.1050854569,64.9463840906,145.2245297194,7.0691136235,25448.8090447554,27599346.266598385,0.1844902355,71.7667016095,Earth,2023-07-28,False,0
3678630,3678630,(2014 OL339),22.78,0.0738847787,0.1652113876,0.11954808315000001,73.884778657,165.2113875797,8.3099272935,29915.7382565246,49818234.31283902,0.3330143291,129.5425740199,Earth,2023-07-28,False,0
3776123,3776123,(2017 MW7),21.1,0.160160338,0.358129403,0.2591448705,160.1603379786,358.1294030194,11.6893809755,42081.771511904,14727029.454281652,0.0984441119,38.2947595291,Earth,2023-07-28,False,0
3824066,3824066,(2018 JP1),20.85,0.1797028549,0.4018277992,0.29076532705,179.7028548592,401.8277992159,10.0522787798,36188.2036071227,51855942.84847718,0.3466355694,134.8412364966,Earth,2023-07-28,False,0
3840879,3840879,(2019 GL5),20.77,0.1864468183,0.41690776,0.30167728915,186.44681832,416.9077599521,25.3963443746,91426.8397487162,8467800.269454842,0.0566037489,22.0188583221,Earth,2023-07-28,False,0
2620101,2620101,620101 (2017 MW7),21.01,0.1669379118,0.3732845187,0.27011121525000004,166.9379117726,373.2845187454,11.6893793136,42081.765528802,14726995.046771552,0.0984438819,38.2946700591,Earth,2023-07-28,False,0
54375650,54375650,(2023 OV),18.65,0.4949427609,1.1067256584,0.8008342096500001,494.942760925,1106.7256583997,19.2096937455,69154.8974838738,37430105.607529394,0.2502048031,97.3296684059,Earth,2023-07-28,False,0
3655395,3655395,(2013 YM2),25.7,0.0192555078,0.0430566244,0.031156066099999997,19.2555078188,43.0566244241,6.5506638797,23582.3899670834,36247478.316058576,0.2422994279,94.2544774531,Earth,2023-07-23,False,0
